,title,date,URL,summary,topic
158,Facebook removed white nationalist accounts encouraging guns at anti-racist protests,"Fri, 05 Jun 2020 17:42:05 +0000",https://www.cyberscoop.com/facebook-hate-group-removal-proud-boys-george-floyd-protests/,"Facebook removed multiple account networks connected with white nationalist hate groups that encouraged members to bring guns to anti-racism demonstrations throughout the United States. The social media company said Friday it removed sites affiliated with the Proud Boys and American Guard, which have been designated as extremist hate groups by the Southern Poverty Law Center and the Anti-Defamation League, respectively. Facebook removed roughly 30 accounts and 30 Instagram accounts belonging to the Proud Boys, which has appeared at white supremacist rallies like the Charlottesville demonstration in 2017. They also removed approximately 80 accounts and roughly 50 Instagram accounts from American Guard, who have advocated violence against immigrant and refugee communities. Both groups previously had been banned from Facebook, according to Brian Fishman, the company’s director of counterrorism and dangerous organizations. Facebook staff that had been monitoring both networks in an attempt to map their connections accelerated the account removals as […]
The post Facebook removed white nationalist accounts encouraging guns at anti-racist protests appeared first on CyberScoop.",other
159,"Ransomware crooks attack Conduent, another large IT provider","Fri, 05 Jun 2020 16:40:17 +0000",https://www.cyberscoop.com/conduent-maze-ransomware/,"A ransomware attack disrupted IT services company Conduent’s work with its clients last week, another example of digital extortionists targeting key technology suppliers. Conduent, which reported $4.5 billion in revenue last year and provides IT services in sectors such as health care and banking, had its European operations temporarily hampered, spokesman Sean Collins said. The incident occurred on May 29. Most systems were functioning nine hours later on that same day, and all have since been restored, he said. It was unclear which Conduent clients were affected by the disruption. Collins did not respond to a question on which clients were affected. The notorious set of hackers behind the Maze ransomware variant claimed responsibility. Like a lot of crooks involved in ransomware, the Russian-speaking Maze affiliates are not one group, but several distinct teams that specialize in writing code or breaching networks. If confirmed, it would be at least the second […]
The post Ransomware crooks attack Conduent, another large IT provider appeared first on CyberScoop.",other
160,Will Vote-by-App Ever Be Safe?,"Tue, 09 Jun 2020 14:00:00 EDT",https://www.darkreading.com/endpoint/will-vote-by-app-ever-be-safe/a/d-id/1337999?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Even with strong security measures, Internet voting is still vulnerable to abuse from state-sponsored actors and malicious insiders.",other
161,"Hack-for-Hire Firm Connected to Attacks on Nonprofits, Journalists","Tue, 09 Jun 2020 12:30:00 EDT",https://www.darkreading.com/attacks-breaches/hack-for-hire-firm-connected-to-attacks-on-nonprofits-journalists/d/d-id/1338030?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"The Dark Basin group behind thousands of phishing and malware attacks is likely an India-based ""ethical hacking"" firm that works on behalf of commercial clients.",phishing
162,Honda Pauses Production Due to Cyberattack,"Tue, 09 Jun 2020 11:15:00 EDT",https://www.darkreading.com/attacks-breaches/honda-pauses-production-due-to-cyberattack/d/d-id/1338029?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,The attack reportedly infected internal servers and forced Honda to halt production at plants around the world on Monday.,other
163,CSO's Guide to 'Employee-First' Security Operations During COVID-19 & Beyond,"Tue, 09 Jun 2020 10:00:00 EDT",https://www.darkreading.com/endpoint/csos-guide-to-employee-first-security-operations-during-covid-19-and-beyond/a/d-id/1337971?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"As the work-at-home environment continues to inform new ways of doing business, it's important that security teams remain flexible and ready for change.",other
164,COVID-19: Latest Security News & Commentary,"Tue, 09 Jun 2020 07:40:00 EDT",https://www.darkreading.com/operations/covid-19-latest-security-news-and-commentary/d/d-id/1337452?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Check out Dark Reading's updated, exclusive news and commentary surrounding the coronavirus pandemic.",other
165,DARPA Launches Bug Bounty Program,"Mon, 08 Jun 2020 18:20:00 EDT",https://www.darkreading.com/vulnerabilities---threats/darpa-launches-bug-bounty-program/d/d-id/1338027?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Unlike most crowdsourced vulnerability-hunting projects, this one is targeted at hardware defenses.",vulnerabilities
166,Chinese and Iranian APT Groups Targeted US Presidential Campaigns,"Mon, 08 Jun 2020 17:55:00 EDT",https://www.darkreading.com/threat-intelligence/chinese-and-iranian-apt-groups-targeted-us-presidential-campaigns/d/d-id/1338026?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,Google analysts report advanced persistent threat groups linked to China and Iran launched phishing attacks against the Biden and Trump campaigns.,phishing
167,Canada's Fitness Depot Alerts Customers to Data Breach,"Mon, 08 Jun 2020 16:15:00 EDT",https://www.darkreading.com/attacks-breaches/canadas-fitness-depot-alerts-customers-to-data-breach/d/d-id/1338025?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,The retailer reports cybercriminals infected its online store and used a fraudulent form to steal shoppers' information.,other
168,Flaws Found in Some Open Source Projects Exploited More Often,"Mon, 08 Jun 2020 15:00:00 EDT",https://www.darkreading.com/application-security/flaws-found-in-some-open-source-projects-exploited-more-often/d/d-id/1338024?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"A study of major open source projects finds that 3.3% of vulnerabilities are exploited, but the rate of exploitation varies significantly.",other
169,Safeguard Your Remote Workforce,"Mon, 08 Jun 2020 10:00:00 EDT",https://www.darkreading.com/vulnerabilities---threats/safeguard-your-remote-workforce/a/d-id/1337961?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,DDoS attacks on VPN servers can not only bring remote work to a standstill but also cut off admins from accessing their systems. Here are three ways to stay safer.,other
170,Q&A: Eugene Spafford on the Risks of Internet Voting,"Fri, 05 Jun 2020 16:15:00 EDT",https://www.darkreading.com/risk/qanda-eugene-spafford-on-the-risks-of-internet-voting/d/d-id/1338011?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Allowing people to cast their ballots online to circumvent coronavirus-related health concerns introduces problems that we simply don't know how to manage, says the Purdue University professor and security leader.",other
171,Spear-Phishing Campaign Hits Developer Collaboration System Users,"Fri, 05 Jun 2020 15:45:00 EDT",https://www.darkreading.com/application-security/spear-phishing-campaign-hits-developer-collaboration-system-users-/d/d-id/1338012?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Users of Zeplin, a popular developer and designer collaboration system, have been hit with new waves of spear-phishing attacks in the last month.",phishing
172,Name That Toon: Sign of the Tides,"Fri, 05 Jun 2020 12:30:00 EDT",https://www.darkreading.com/edge/theedge/name-that-toon-sign-of-the-tides/b/d-id/1338001?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Feeling creative? Submit your caption in the comments, and our panel of experts will reward the winner with a $25 Amazon gift card.",other
173,"Local, State Governments Face Cybersecurity Crisis","Fri, 05 Jun 2020 11:40:00 EDT",https://www.darkreading.com/attacks-breaches/local-state-governments-face-cybersecurity-crisis/d/d-id/1338010?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Ransomware hit small government organizations hard in 2019. Now they have to deal with budget cuts, pandemic precautions, social unrest, and the coming election cycle.",other
174,The Privacy & Security Outlook for Businesses Post-COVID-19,"Fri, 05 Jun 2020 10:00:00 EDT",https://www.darkreading.com/endpoint/privacy/the-privacy-and-security-outlook-for-businesses-post-covid-19-/a/d-id/1337964?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,Long-term business needs -- and the ethical implications that result -- don't simply go away just because we're navigating a global health crisis.,other
175,"New 'Tycoon' Ransomware Strain Targets Windows, Linux","Thu, 04 Jun 2020 17:45:00 EDT",https://www.darkreading.com/vulnerabilities---threats/new-tycoon-ransomware-strain-targets-windows-linux/d/d-id/1338006?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"Researchers say Tycoon ransomware, which has targeted software and educational institutions, has a few traits they haven't seen before.",other
176,Malware Campaign Hides in Resumes and Medical Leave Forms,"Thu, 04 Jun 2020 15:05:00 EDT",https://www.darkreading.com/vulnerabilities---threats/malware-campaign-hides-in-resumes-and-medical-leave-forms/d/d-id/1338002?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,The campaigns have been part of the overall increase in coronavirus-related malware activity.,other
177,Strengthening Secure Information Sharing Through Technology & Standards,"Thu, 04 Jun 2020 14:00:00 EDT",https://www.darkreading.com/threat-intelligence/strengthening-secure-information-sharing-through-technology-and-standards/a/d-id/1337963?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple,"How data sharing, innovation, and regulatory standardization can make it easier for organizations to both contribute and consume critical threat intelligence.",data issues
